sector,link,Ministry/Organization Name,id
Communications & Information Technology,https://dla.gov.in,Digital Locker Authority (DLA),2202
Communications & Information Technology,https://ntiprit.gov.in,"National Telecommunications Institute for Policy Research, Innovation and Training (NTIPRIT)",2203
Communications & Information Technology,https://msegs.mizoram.gov.in,"Mizoram State E-Governance Society, Mizoram",2205
Communications & Information Technology,https://nceg.gov.in,National Conference on e-Governance,2206
Communications & Information Technology,https://epramaan.gov.in,"e-Pramaan - Framework for e-Authentication by CDAC, MeitY",2208
Communications & Information Technology,https://vijayawadapost.gov.in,AP Postal Circle,2209
Communications & Information Technology,https://rajasthan.mygov.in,MyGov Rajasthan,2210
Communications & Information Technology,https://webcast.gov.in,"Webcast Services of National Informatics Centre, DIT, Govt. of India",2211
Communications & Information Technology,https://nccs.gov.in,National Centre for Communication Security,2212
Communications & Information Technology,https://ladakh.mygov.in,MyGov Ladakh,2213
Communications & Information Technology,https://dff.nic.in,Directorate of Film Festivals,2214
Communications & Information Technology,https://guj.nic.in,"Gujarat State Centre, National Informatics Centre (NIC)",2215
Communications & Information Technology,https://www.nielit.gov.in/imphal,"National Institute of Electronics and Information Technology (NIELIT), Imphal",2219
Communications & Information Technology,https://cca.gov.in,Controller of Certifying Authorities (CCA),2220
Communications & Information Technology,https://www.nielit.gov.in/calicut,"National Institute of Electronics and Information Technology (NIELIT), Calicut",2221
Communications & Information Technology,https://meg.nic.in,"Meghalaya State Centre, National Informatics Centre (NIC)",2222
Communications & Information Technology,https://www.graphenecentre.in,India Innovation Centre for Graphene (IICG),2223
Communications & Information Technology,https://jk.nic.in,"Jammu and Kashmir State Centre, National Informatics Centre (NIC)",2224
Communications & Information Technology,https://recruitment.nic.in,"Online Recruitment , National Informatics Centre (NIC)",2227
Communications & Information Technology,https://andaman-nicobar.bsnl.co.in,Andaman and Nicobar Telecom Circle,2228
Communications & Information Technology,https://gatishaktisanchar.gov.in,GatiShakti Sanchar Portal,2230
Communications & Information Technology,https://rathjatra.nic.in,"Rath Jatra, Festival of Chariots at Puri",2231
Communications & Information Technology,https://manipur.mygov.in,MyGov Manipur,2232
Communications & Information Technology,https://eproc.cgstate.gov.in,"Integrated e-Procurement Portal, Chhattisgarh",2235
Communications & Information Technology,https://digitalindia.gov.in,Digital India Programme,2237
Communications & Information Technology,https://www.meity.gov.in/,Ministry of Electronics & Information Technology,2238
Communications & Information Technology,https://raj.nic.in,"Rajasthan State Centre, National Informatics Centre (NIC)",2239
Communications & Information Technology,https://dbttripura.gov.in,"Direct Benefit Transfer, Tripura",2242
Communications & Information Technology,https://cept.gov.in,Center for Excellence in Postal Technology (CEPT),2243
Communications & Information Technology,https://www.telecomepc.in,"Telecom Equipment and Services Export Promotion Council (TEPC), New Delhi",2245
Communications & Information Technology,https://hp.bsnl.co.in,Himachal Pradesh Telecom Circle,2246
Communications & Information Technology,https://guidelines.india.gov.in,Guidelines for Indian Government Websites (GIGW),2247
Communications & Information Technology,https://karnataka.nic.in,"Karnataka State Centre, National Informatics Centre (NIC)",2248
Communications & Information Technology,https://www.epostoffice.gov.in,ePost Office-India Post on Your Desktop,2249
Communications & Information Technology,https://tripura.mygov.in,MyGov Tripura,2250
Communications & Information Technology,https://mgov.gov.in,Mobile Seva-National Mobile Governance Initiative,2251
Communications & Information Technology,https://www.itiltd.in,Indian Telephone Industries Limited (ITI),2252
Communications & Information Technology,https://up.mygov.in,MyGov Uttar Pradesh,2253
Communications & Information Technology,https://vidcon.nic.in,Video Conferencing Services of NIC,2254
Communications & Information Technology,https://gil.gujarat.gov.in,"Gujarat Informatics Limited (GIL), Gujarat",2255
Communications & Information Technology,https://gepnic.gov.in,Electronic Procurement (GePNIC),2256
Communications & Information Technology,https://c2s.gov.in,Chips to Startup (C2S),2257
Communications & Information Technology,https://dii.nic.in,Digital India Internship,2258
Communications & Information Technology,https://bharatmaps.gov.in,Bharat Maps,2259
Communications & Information Technology,https://rajasthan.bsnl.co.in,Rajasthan Telecom Circle,2260
Communications & Information Technology,https://ncog.gov.in,National Centre of Geo-Informatics,2261
Communications & Information Technology,https://www.alttc.bsnl.co.in,Advanced Level Telecommunication Training Centre (ALTTC),2262
Communications & Information Technology,https://cmf.gov.in,Content Management Framework (CMF) for Government Websites,2264
Communications & Information Technology,https://rttctvm.bsnl.co.in,"Regional Telecom Training centre (RTTC), Trivandrum",2265
Communications & Information Technology,https://edistrict.assam.gov.in,"e - District, Assam",2266
Communications & Information Technology,https://ts.nic.in,"Telangana State Centre, National Informatics Centre (NIC)",2267
Communications & Information Technology,https://bbnl.nic.in,Bharat Broadband Network Limited (BBNL),2268
Communications & Information Technology,https://dharani.telangana.gov.in,"Integrated Land Records Management System, Telangana",2269
Communications & Information Technology,https://bharat6galliance.com,Bharat6G Alliance,2270
Communications & Information Technology,https://tamilnadu.bsnl.co.in,Tamil Nadu Telecom Circle,2271
Communications & Information Technology,https://andaman.nic.in,"Andaman And Nicobar State Centre, National Informatics Centre (NIC)",2272
Communications & Information Technology,https://bhubaneswar.stpi.in,"Software Technology Parks of India (STPI), Bhubaneswar, Odisha",2273
Communications & Information Technology,https://nagaland.nic.in,"Nagaland State Centre, National Informatics Centre (NIC)",2274
Communications & Information Technology,https://www.noida.stpi.in,"Software Technology Parks Of India (STPI), Noida, Uttar Pradesh",2275
Communications & Information Technology,https://gujarat.mygov.in,MyGov Gujarat,2276
Communications & Information Technology,https://trustedtelecom.gov.in,Trusted Telecom Portal,2279
Communications & Information Technology,https://www.nielit.gov.in/agartala,"National Institute of Electronics and Information Technology (NIELIT), Agartala",2280
Coal & Mine,https://geodataindia.gov.in,National Geoscience Data Repository,2281
Coal & Mine,https://www.nic.in/,National Informatics Centre,2283
Coal & Mine,https://www.meity.gov.in/,Ministry of Electronics & Information Technology,2284
Coal & Mine,https://www.secl-cil.in,South Eastern Coalfields Limited (SECL),2285
Coal & Mine,https://jiyoparsi.minorityaffairs.gov.in,Jiyo Parsi Scheme Portal,2290
Coal & Mine,https://www.coalindia.in,Coal India Limited (CIL),2291
Coal & Mine,https://www.bcclweb.in,Bharat Coking Coal Limited (BCCL),2296
Coal & Mine,https://www.mahanadicoal.in,Mahanadi Coalfields Limited,2297
Coal & Mine,https://subhadra.odisha.gov.in,"SUBHADRA Yojana, Odisha",2300
Coal & Mine,https://www.nclcil.in,Northern Coalfields Limited,2302
Coal & Mine,https://scienceandtech.cmpdi.co.in,Science and Technology Research in Coal and Lignite Sector,2304
Coal & Mine,https://www.hindustancopper.com,Hindustan Copper Limited (HCL),2305
Coal & Mine,https://ibmreg.nic.in,"Mineral Concessionaires Registration System, Indian Bureau of Mines",2306
Coal & Mine,https://tamra.gov.in,TAMRA Web Portal,2307
Coal & Mine,https://www.cimfr.nic.in,"Central Institute of Mining and Fuel Research (CIMFR), Jharkhand",2308
Coal & Mine,https://nalcoindia.co.in,National Aluminium Company Limited (NALCO),2309
Coal & Mine,https://www.kmml.com,"The Kerala Minerals and Metals Limited, Kerala",2311
Coal & Mine,https://dharani.telangana.gov.in,"Integrated Land Records Management System, Telangana",2314
Coal & Mine,https://dgmup.gov.in,"Directorate of Geology & Mining, Uttar Pradesh",2315
Coal & Mine,https://mmtclimited.gov.in,Minerals and Metals Trading Corporation Limited (MMTC),2317
Coal & Mine,https://swcs.coal.gov.in/admin,Single Window Clearance System gateway for Operationalization of Coal Mines,2318
Coal & Mine,https://www.centralcoalfields.in/hindi/ind/indexh.php,Central Coalfields Limited (CCL),2319
Coal & Mine,https://dmg.kerala.gov.in,"Mining and Geology Department, Kerala",2320
Coal & Mine,https://tanmag.org,"Tamilnadu Magnesite Limited (TANMAG), Tamil Nadu",2323
Coal & Mine,https://swachhatahiseva.gov.in,Swachhata Hi Seva 2024,2324
Coal & Mine,https://www.cmpdi.co.in/index.php?lang=Eng,"Central Mine Planning and Design Institute Limited, Ranchi",2327
Coal & Mine,https://www.jandkminerals.in,"J&K Minerals Limited, Jammu and Kashmir",2328
Coal & Mine,https://www.easterncoal.nic.in,Eastern Coal Fields Limited,2330
Coal & Mine,https://www.ashtalakshmimahotsav.com,Ashtalakshmi Mahotsav,2336
Coal & Mine,https://dmg.goa.gov.in,"Directorate of Mines and Geology, Goa",2339
Coal & Mine,https://www.nlcindia.in,NLC India Limited (NLCIL),2340
Coal & Mine,https://mecl.co.in,Mineral Exploration Corporation Limited (MECL),2342
Coal & Mine,https://cmpfo.gov.in,Coal Mines Provident Fund Organisation (CMPFO),2347
Coal & Mine,https://fagmil.nic.in,FCI Aravali Gypsum and Minerals India Limited (FAGMIL),2348
Coal & Mine,https://jnarddc.gov.in,Jawaharlal Nehru Aluminium Research Development and Design Centre (JNARDDC),2349
Coal & Mine,https://ibm.gov.in,Indian Bureau of Mines,2350
Coal & Mine,https://www.dgms.gov.in,Directorate General of Mines Safety (DGMS),2351
Chemicals & Fertilizers,https://urvarak.nic.in,e-Urvarak,2352
Chemicals & Fertilizers,https://www.nic.in/,National Informatics Centre,2354
Chemicals & Fertilizers,https://www.meity.gov.in/,Ministry of Electronics & Information Technology,2355
Chemicals & Fertilizers,https://fact.co.in,Fertilizers and Chemicals Travancore Limited (FACT),2359
Chemicals & Fertilizers,https://jiyoparsi.minorityaffairs.gov.in,Jiyo Parsi Scheme Portal,2361
Chemicals & Fertilizers,https://www.hoclindia.com,Hindustan Organic Chemicals Limited (HOCL),2365
Chemicals & Fertilizers,https://urban.rajasthan.gov.in,"Urban Sector, Rajasthan",2366
Chemicals & Fertilizers,https://www.kribhco.net,Krishak Bharati Cooperative Limited (KRIBHCO),2369
Chemicals & Fertilizers,https://subhadra.odisha.gov.in,"SUBHADRA Yojana, Odisha",2371
Chemicals & Fertilizers,https://www.hil.gov.in,Hindustan Insecticides Limited (HIL),2373
Chemicals & Fertilizers,https://bengalchemicals.co.in,Bengal Chemicals and Pharmaceuticals Limited (BCPL),2375
Chemicals & Fertilizers,https://www.nationalfertilizers.com,National Fertilizers Limited (NFL),2376
Chemicals & Fertilizers,https://www.larpm.gov.in,"Laboratory for Advanced Research in Polymeric Materials (LARPM), CIPET",2377
Chemicals & Fertilizers,https://pharmexcil.com,Pharmaceuticals Export Promotion Council of India (PHARMEXCIL),2379
Chemicals & Fertilizers,https://fertcorpindia.nic.in,Fertilizer Corporation of India Limited (FCIL),2381
Chemicals & Fertilizers,https://tflonline.co.in,Talcher Fertilizer LTD. (TFL),2382
Chemicals & Fertilizers,https://dharani.telangana.gov.in,"Integrated Land Records Management System, Telangana",2383
Chemicals & Fertilizers,https://www.nppaindia.nic.in,National Pharmaceutical Pricing Authority (NPPA),2385
Chemicals & Fertilizers,https://odcl.nic.in,Orissa Drugs and Chemicals Limited,2386
Chemicals & Fertilizers,https://www.rcfltd.com,Rashtriya Chemicals and Fertilizers Limited (RCF),2388
