sector,organization_link,result_count,link,text
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://cgsttirupati.gov.in,"Tirupati CGST Commissionerate, Andhra Pradesh"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.cgstranchi.gov.in,"Ranchi(II) Bokaro Commissionerate, Central Excise And Service Tax"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.drtmadurai.tn.nic.in,Debt Recovery Tribunal (Madurai)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://fiuindia.gov.in,Financial Intelligence Unit (FIU-IND)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://dta.rajasthan.gov.in,"Department of Treasuries & Accounts (DTA), Rajasthan"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://ifms.punjab.gov.in,"Next Gen Integrated Financial Management System - IFMS, Punjab"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.spmcil.com,Security Printing and Minting Corporation of India Limited (SPMCIL)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.prohibition-excise.gujarat.gov.in,"Narcotics and Excise Account, Gujarat"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://igod.gov.in/help,Help
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.ndml.in,NSDL Database Management Limited (NDML)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://sbkosh.gov.in,Swachh Bharat Kosh (SBK)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://swachhatahiseva.gov.in,
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://cgstujjain.gov.in/en,"CGST & Central Excise, Ujjain Commissionerate"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.jansamarth.in/home,JanSamarth-National Portal for Government Sponsored Schemes
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://gst.kar.nic.in,"Goods and Services Tax (GST), Commercial Taxes Department, Karnataka"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.sebi.gov.in,Securities and Exchange Board of India (SEBI)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://jkdat.nic.in,"Directorate General Of Accounts and Treasuries, Jammu and Kashmir"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.dgantiprofiteering.gov.in,"Directorate General of Anti-profiteering, Central Board of Indirect Taxes and Customs"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://wbprofessiontax.gov.in,"Profession Tax, West Bengal"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://igod.gov.in/categories,Categories
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://beams.mahakosh.gov.in,"Budget Estimation, Allocation and Monitoring System (BEAMS), Maharashtra"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://dppf.gujarat.gov.in,"Directorate of Pension and Provident Fund, Gujarat"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.damancgst.gov.in,"Central GST and Central Excise Commissionerate, Daman"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://igod.gov.in/advanced_search,Advanced Search
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://airportspecialcargo.gov.in,"Airport Special Cargo, Mumbai Customs Zone - III"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.aptemples.ap.gov.in,Andhra Pradesh Temples Portal
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://aeoindia.gov.in,"Authorised Economic Operator Programme, Indian Customs (AEO)"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://uiic.co.in,United India Insurance Company Limited
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.wbifms.gov.in,"Integrated Financial Management System - iFMS, West Bengal"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://cenexcisekochi.gov.in,"Central Excise, Service Tax and Customs, Cochin"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://gstraipuraudit.gov.in,"Central Goods and Service Tax, Raipur"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://slbcne.nic.in,State Level Bankers' Committee - North Eastern States
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.dicgc.org.in,"Deposit Insurance and Credit Guarantee Corporation, Mumbai"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://cbic-gst.gov.in,GST portal of Central Board of Indirect Taxes and Customs (CBIC)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.india.gov.in/,
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://iced.cag.gov.in,"International Centre for Environment Audit and Sustainable Development (iCED), Jaipur"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://mocrefund.crcs.gov.in,CRCS-Sahara Refund Portal
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://dat.py.gov.in,"Directorate of Accounts and Treasuries, Puducherry"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://arthwahini.mahakosh.gov.in,"ARTHWAHINI - Management System for TreasuryNet, Maharashtra"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.ies.gov.in,Indian Economic Service (IES)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://ccpmumbai.gov.in,"Commissioner of Customs (Preventive), Mumbai"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.cra.tn.gov.in,"Commissionerate of Revenue Administration and Disaster Management, Tamil Nadu"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://ecostat.telangana.gov.in,"Directorate of Economics and Statistics, Telangana"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://camumbai.gov.in,"Competent Authority (CA), Chennai"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.mumbaicustomszone1.gov.in,Mumbai Customs Zone-1
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://igod.gov.in/suggest_website,Suggest A Site
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://statelottery.kerala.gov.in,"Kerala Lottery, Kerala"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://pgportal.gov.in/,
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://chennaicustoms.gov.in,Chennai Customs Zone
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://pehchan.raj.nic.in,Rajasthan Civil Registration System
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://pudutenders.gov.in,"eProcurement System, Puducherry"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.licindia.in,Life Insurance Corporation of India (LIC)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://igod.gov.in/organization/new_additions,More Sites
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.irsofficersonline.gov.in,Web Portal for Indian Revenue Service (IRS) Officers
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.cbic.gov.in,Central Board of indirect Taxes and Customs
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.arpit.gov.in,"Principal Chief Controller of Accounts, Central Board of Excise and Customs (CCA - CBEC)"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://accmumbai.gov.in,"Air Cargo Complex, Mumbai Customs"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://mundracustoms.gov.in,"Office of the Principal Commissioner of Customs, Mundra Port, Kachchh"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.utiitsl.com,UTI Infrastructure Technology And Services Limited (UTIITSL)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://services.india.gov.in/,
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://cexpatna.bih.nic.in,"Central GST and Central Excise Commissionerate, Patna"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://jharkhandtenders.gov.in,"eProcurement System, Jharkhand"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://cgstappealsallahabad.gov.in,Office of the Commissioner (Appeals) - Prayagraj
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://desorissa.nic.in,"Directorate of Economics & Statistics, Odisha"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://wbhealthscheme.gov.in,"West Bengal Health Scheme Portal, West Bengal"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.upexciseportal.in,"Excise Department, Uttar Pradesh"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://dlacbic.gov.in,Directorate of Legal Affairs
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://kandlacustoms.gov.in,Kandla Customs
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://wbaasprofile.gov.in,"Service Record Monitoring System, West Bengal"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://dat.gujarat.gov.in,"Directorate of Accounts and Treasuries, Gujarat"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://tax.lsgkerala.gov.in,"SANCHAYA - Revenue and Licence System, Kerala"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://igod.gov.in/sectors,Sectors
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.drt1chennai.tn.nic.in,"Debts Recovery Tribunal No 1, Chennai"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://ccobz.gov.in/posting.html,"Customs and Central Excise, Bhopal"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,javascript:void(0);,A-
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://dggi.gov.in,"Directorate General of Goods and Services Tax Intelligence (DGGI, CBIC)"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,javascript:void(0);,A+
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://ocamp.gov.in,"Odisha Central Audit Management Portal (OCAMP), Odisha"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://apfinance.gov.in/FirstPage.do,"Finance Department, Andhra Pradesh"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.onlineservices.nsdl.com,Online Refund Status for Taxpayers
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://treasuries.up.nic.in,"Directorate of Treasuries, Uttar Pradesh"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://tirupaticentralexcise.gov.in,"Customs, Central Excise and Service Tax Commissionorate, Tirupati"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://pondycentralexcise.gov.in,"Central Excise, Puducherry"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.dif.mp.gov.in,"Directorate of Institutional Finance, Madhya Pradesh"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://arcestathyd.nic.in,"Customs, Excise and Service Tax Appellate Tribunal (CESTAT), Hyderabad"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://ladakh.nic.in/finance-department-2,"Finance Department, Ladakh"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://nagalandtax.nic.in,"Department of Taxes, Nagaland"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://etenders.chd.nic.in,"e-Procurement Portal, Chandigarh"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.rbi.org.in,Reserve Bank of India (RBI)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://trichycustomszone.gov.in,"Chief Commissioner of Customs (Preventive), Tiruchirappalli"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.enforcementdirectorate.gov.in,Directorate of Enforcement
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://sikkimtender.gov.in,"eProcurement System, Sikkim"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://atfp.gov.in,Appellate Tribunal for Forfeited Property (ATFP)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://revenuetribunal.gujarat.gov.in,"Gujarat Revenue Tribunal, Gujarat"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://ptax.tripura.gov.in,"Professions Tax - Commissionerate of Taxes & Excise, Tripura"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://icmai.in,Institute of Cost Accountants of India
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://sevaarth.mahakosh.gov.in,"Sevaarth Mahakosh, Maharashtra"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://registrarfirms.mp.gov.in,"Registrar, Firms and Societies, Madhya Pradesh"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,#,
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://ewaybillgst.gov.in,e-Way Bill System-One Nation One e-Way Bill for movement of Goods throughout the Country
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://jktenders.gov.in,"eProcurement System, Jammu and Kashmir"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.nic.in/,National Informatics Centre
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://gstludhiana.gov.in,"Central Excise and Service Tax Commissionerate, Ludhiana"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.nsiindia.gov.in,National Savings Institute (NSI)
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://e-gpf.bihar.gov.in,"Online Government Receipt Account System, Bihar"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://freesearchigrservice.maharashtra.gov.in,"e-Search Portal - Department of Registration & Stamps, Maharashtra"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://wbcomtax.gov.in,"Directorate of Commercial Taxes, West Bengal"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://www.mygov.in/,
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://rfsfinance.assam.gov.in,"Registrar of Firms & Societies, Assam"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://smallsavings.assam.gov.in,"Directorate of Small Savings, Assam"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://osbc.co.in,"Odisha State Beverages Corporation Limited (OSBCL), Odisha"
"Finance, Banking & Insurance",https://igod.gov.in/sector/CBNsIHQBsvhI6u6Q3tju/organizations,326,https://crcs.gov.in,Central Registrar of Cooperative Societies
